question,link
A ball is thrown downward with initial velocity of 12 m/s. What will be its position after 2 seconds? - 34 m 4.4 m −44 m 44 m,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fball-thrown-downward-initial-velocity-12-mathrm-~m-mathrm-s--position-2-seconds-34-mathrm--q107105101
"In many branches of science and engineering a common equation, relating two physical quantities, we might encounter is of the form: y=Axn where A is a constant. If one would like to confirm a power law and figure out what A and n are, one way to do that is to plot a log-log graph of y and x. If one takes the logarithm of both sides, one obtains: log(y)=log(Axn) and since we know that log(ab)=log(a)+log(b) and log(cd)=dlog(c)​ we get: log(y)=log(A)+nlog(x)
And if we plot log(y) vs. log(x) the data should lie on a straight line. If we do the best fit line, the slope of the line should gives n, and the log(y) intercept should be log(A). The following questions in this assignment will be based on the information given above. For the graph below, determine the power of x(n=?). Express your answer using two decimal places.
",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fmany-branches-science-engineering-common-equation-relating-two-physical-quantities-might-e-q107105108
"4- Find the required time for a car to move 98 m if it starts from rest and acceleration at 40 m/s2 ? 5. A rock of mass 5 kg falls with an acceleration of 9.8 m/sz. What is the magnitude of the force acting n the rock? 6- A car with mass 2000 kg moves with velocity 20 m/s on a friction surface. If the car takes 100 m to stop, determine the friction force.",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2F4-find-required-time-car-move-98-mathrm-~m-starts-rest-acceleration-40-mathrm-~m-mathrm-s--q107105096
"Q.3) For the axes shown, determine Ix​ and Iy​ of the triangular shaded area.",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fq3-axes-shown-determine-mathrm-mathrm-x-mathrm-y-triangular-shaded-area-q107104941
A rock has been thrown straight down with 10.0 m/s. What its velocity when it is 4.20 m below? 4.20 m/s −10.0 m/s 13.5 m/s −13.5 m/s,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Frock-thrown-straight-100-mathrm-~m-mathrm-s--velocity-420-mathrm-~m-420-mathrm-~m-mathrm-s-q107105107
"And if we plot log(y) vs. log(x) the data should lie on a straight line. If we do the best fit line, the slope of the line should gives n, and the log(y) intercept should be log(A). The following questions in this assignment will be based on the information given above. For a given data set, the slope of the best fit line to the log-log graph is given to be 2.42. What is the power x ? Express your answer using two decimal places.",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fplot-log-y-vs-log-mathrm-x-data-lie-straight-line-best-fit-line-slope-line-gives-n-log-y-i-q107105122
"In many branches of science and engineering a common equation, relating two physical quantities, we might encounter is of the form: y=Axn where A is a constant. If one would like to confirm a power law and figure out what A and n are, one way to do that is to plot a log-log graph of y and x. If one takes the logarithm of both sides, one obtains: log(y)=log(Axn) and since we know that log(ab)=log(a)+log(b) and log(cd)=dlog(c)​ we get: log(y)=log(A)+nlog(x)
log(y)=log(A)+nlog(x) And if we plot log(y) vs. log(x) the data should lie on a straight line. If we do the best fit line, the slope of the line should gives n, and the log(y) intercept should be log(A). The following questions in this assignment will be based on the information given above. For the graph below, determine the constant A. Please note that, in this problem, log(A) is either an integer or half of an integer. Express your answer using zero decimal places.
",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fmany-branches-science-engineering-common-equation-relating-two-physical-quantities-might-e-q107105116
"In many branches of science and engineering a common equation, relating two physical quantities, we might encounter is of the form: y=Axn where A is a constant. If one would like to confirm a power law and figure out what A and n are, one way to do that is to plot a log-log graph of y and x. If one takes the logarithm of both sides, one obtains: log(y)=log(Axn) and since we know that log(ab)=log(a)+log(b) and log(cd)=dlog(c)
log(cd)=dlog(c) we get: log(y)=log(A)+nlog(x) And if we plot log(y) vs. log(x) the data should lie on a straight line. If we do the best fit line, the slope of the line should gives n, and the log(y) intercept should be log(A). The following questions in this assignment will be based on the information given above. For a given data set, the best fit line to the log-log graph lies on a line and the y-intercept of the line is found to be 1.16. Determine the value of A. Express your answer using one decimal place.",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fmany-branches-science-engineering-common-equation-relating-two-physical-quantities-might-e-q107105124
What is the aperture diameter of a 18-mm-focal-length lens set to F5.0 ?,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Faperture-diameter-18-mm-focal-length-lens-set-f50-q107105136
"a) A cubical block of wood of side 0.5 m floats in sea water. The volume of the block is 0.125 m3(0.5 m×0.5 m×0.5 m). Given that the densities of wood and sea water are 800 and 1030 kg/m3 respectively, calculate : (i) the weight of the block (Given: g is 9.81 m/s2 ); (ii) the weight of water displaced by the block; (iii) the base area of the wooden block; and (3 marks) (iv) the depth of the block immersed in water. (2 marks) (2 marks) (4 marks) (b) (i) Calculate the pressure at a point on a submarine, at a depth of 10 km below the surface of the sea. It is given that the density of sea water is 1030 kg/m3 and the gravitational acceleration is 9.81 m/s2. (3 marks) (ii) A submarine may be assumed to be in the form of a circular cylinder, as shown in Figure Q1b below, of 5 m radius (r) and of 80 m length (h). If the submarine floats just below the surface of the sea water, what is the value of its buoyance? Given : π is 3.14. (iii) Refer to the same submarine mentioned in (b)(ii), it falls to 10 km deep from the surface of the sea water. What is the total surface area of the submarine including the surface of circular cylinder and two circle flat ends? What will be the compressive force acting on it? Given: π is 3.14, density of sea water is 1030 kg/m3 and the gravitational acceleration is 9.81 m/s2.",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fcubical-block-wood-side-05-mathrm-~m-floats-sea-water-volume-block-0125-mathrm-m-3-05-math-q107105163
If an object is dropped from the top of a building and it reaches the ground at t=4.00 s. What is the height of the building? Neglect air resistance. 19.6 m 39.2 m 157 m 78.4 m,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fobject-dropped-top-building-reaches-ground-t-400-mathrm-~s--height-building-neglect-air-re-q107105121
"3. (a) A motor supplies a constant force of 500 N which is used to move a load at a distance of 15 m. The force is then changed to a constant of 1kN and the load is moved 5 m further. (i) Draw the force/distance graph for the operation. (ii) From the graph, find the work done by the motor. (2 marks) (iii) Find the work done by the motor from 5 m to 15 m. (3 marks) (2 marks) (b) A 1000 kg roller-coaster is released from rest at Point A of the track as shown below. Assume there is no friction or air resistance and line CD is a straight line. Given : g=9.81 m/s2. (i) Find its initial potential energy at Point A  (ii) Find the maximum speed of the roller-coaster on the track.  (2 marks) ​(2 marks)  (iii) How fast is the roller-coaster moving at Point B? (2 marks) (iv) How fast will it be moving at Point C? (2 marks) (v) Determine the braking force required to bring the roller-coaster to stop at Point D if the brakes are applied starting from Point C. (6 marks) (vi) Refer to the same situation mentioned in (b)(v), how long does it take to stop at Point D and how much power is generated due to braking force? (4 marks)",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2F3-motor-supplies-constant-force-500-mathrm-~n-used-move-load-distance-15-mathrm-m--force-c-q107105174
"2.(a) (i) Define the term ""stress"" and state the equation of stress. (3 marks) (ii) Define the term ""strain"" and state the equation of strain. (3 marks) (iii) Define the term ""Modulus of Elasticity"" (E) and state the equation of Modulus of Elasticity. (3 marks) 2.(b) A 2.5 m long mild steel rod having a cross-sectional area of 50 mm2 is subjected to a tensile force of 1.5kN. Given that E=2×105 N/mm2. (i) Determine the stress of the rod. (3 marks) (ii) Determine the strain of the rod. ( 3 marks) (iii) Determine the elongation of the rod. (3 marks) 2.(c) A weight of 50 N is hung by two wires of length as shown in Figure Q2c. One wire is made of steel and the other is made of copper. If the cross-sectional areas of both wires are 200 mm2, find the total elongation of the system. Given that Esteel ​=207 N/mm2 and Ecopper ​=124.2 N/mm2. (7 marks) Figure Q2c",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2F2-define-term-stress-state-equation-stress-3-marks-ii-define-term-strain-state-equation-st-q107105167
"(a) A car in a highway is accelerated uniformly from rest with an acceleration of 4 m/s2 for 4 seconds. Then it maintains its velocity for 6 seconds. Finally it is brought to rest at a road junction with uniform deceleration in another 3 seconds. (i) What is the velocity of the car just after the first 4 seconds? (5 marks) (ii) What is the deceleration during the last 3 seconds? (5 marks) (iii) By sketching a velocity-time graph, find the total distance travelled by the car. (5 marks) (b) A stone is projected upwards with an initial speed of 10 m/s from the roof of a building. It takes 6 seconds to reach the ground. (i) What is the height of the building? (5 marks) (ii) What is the speed of the stone on striking the ground? (neglect air resistance) (5 marks)",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fcar-highway-accelerated-uniformly-rest-acceleration-4-mathrm-~m-mathrm-s-2-4-seconds-maint-q107105186
"A block of given mass m is positioned on a fixed ramp with a given angle θ relative to the horizontal as shown above. For this problem, assume that there is friction between the block and the surface of the ramp. Assume that the coefficient of static friction μs​ and the coefficient of kinetic (sliding) friction μk​ are both given parameters. Part (a) - (15 points): First assume that the block is released on the ramp and that it subsequently remains at rest. Calculate the magnitude of each and every force on the block. Show your work. Give your answer in terms of the given parameters. Part (b) - (10 points): Now change the problem as follows: Assume that the block is released on the ramp and that it immediately begins to accelerate down the ramp. Calculate the magnitude of each and every force on the block. Also calculate the magnitude of the acceleration of the block. Show your work. Give your answer in terms of the given parameters.",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fblock-given-mass-m-positioned-fixed-ramp-given-angle-theta-relative-horizontal-shown--prob-q107105164
"4- Find the required time for a car to move 98 m if it starts from rest and acceleration at 40 m/s2 ? 5. A rock of mass 5 kg falls with an acceleration of 9.8 m/sz. What is the magnitude of the force acting n the rock? 6- A car with mass 2000 kg moves with velocity 20 m/s on a friction surface. If the car takes 100 m to stop, determine the friction force.",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2F3-jet-lands-aircraft-carrier-63-m-s-acceleration-stops-2-s-4-find-required-time-car-move-9-q107105181
A ball is dropped from 320 m high. What is its velocity when it hits the ground? Neglect air resistance. −79 m/I −56 m/s 79 m/s 56 m/s,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fball-dropped-320-mathrm-~m-high-velocity-hits-ground-neglect-air-resistance-79-mathrm-~m-m-q107105125
"Q.3 (a) A wood block cube of each side 0.5 m floats in a water reservoir. Given that the densities of wood and water are 800 and 1000 kg/m3 respectively. Calculate: (i) The weight of water displaced by the block. (ii) The depth of the block immersed in water. (10 marks) (b) A polythene rod of length 0.5 m floats upright in a water tank. (i) Given that the densities of polythene rod and water are 920 and 1000 kg/m3 respectively, what is the length of the rod immersed in water? (5 marks) (ii) If the rod floats in another liquid with 0.4 m of its length under the liquid surface, what is the density of the liquid? (5 marks) Q.4 The Young's Modulus and the breaking stress of steel are 2.0×1011 Pa and 2.0x 1012 Pa respectively. A steel wire of length 2.5 m diameter 0.80 mm in a cable suspension bridge is stretched by a force of 10 N. Calculate (a) The stress on the wire; (6 marks) (b) the strain produced; (6 marks) (c) the extension of the wire; and (6 marks) (d) the force required to break the wire. (7 marks)",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fq3-wood-block-cube-side-05-mathrm-~m-floats-water-reservoir-given-densities-wood-water-800-q107105197
"22. (a) A metal with a cubical shape, 5.0 m×5.0 m×5.0 m in size, is found to have a density of 950 kg/m3. It is lowered into two layers of fluids with different densities as shown in the below Figure 2(a). Given that the densities of oil and water are 800 and 1000 kg/m3 respectively. It is found that the metal cube is just immersed under the oil surface. Find the thickness of the oil layer. (9 marks) (b) A conical solid of diameter 1.5 m and height 2 m was immersed into the river in an inverted position as shown in Figure 2(b). The density of the water in the river was 1000 kg/m3. If the base of cone was exposed 500 mm in height over the water surface, find the density of the cone. (10 marks) Figure 2 (b) (c) A rectangular gate 20 m wide is designed to separate water and another fluid as shown in Figure 2(c). Given that the density of water and the fluid is 1000 kg/m3 and 800 kg/m3 respectively. The heights of water and the fluid retained by the gate is 10 m and 15 m respectively, calculate the resultant force acting on the gate. (6 marks)",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2F22-metal-cubical-shape-50-mathrm-~m-times-50-mathrm-~m-times-50-mathrm-~m-size-found-densi-q107105220
A car accelerates from 4.0 m/s to 18 m/s at a constarit rate of 3.0 m/R2. How far does it travel while accelerating? 153 m 87 m 51 m 31 m,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fcar-accelerates-40-mathrm-~m-mathrm-s-18-mathrm-~m-mathrm-s-constarit-rate-30-mathrm-~m-ma-q107105225
"(a) A concrete block of mass 2 kg is placed on a rough road surface and is pulled by a string as shown in Figure Q2a. (i) The block starts to move at constant speed when F is increased to 2 N. What is the friction between the block and the surface? (3 marks) (ii) Find the acceleration of the block when F is increased to 4 N. (5 marks) (iii) The string is broken when the block is moving. Find the subsequent acceleration of the block. (5 marks) (b) A 10 kg mass is suspended by two steel tendons as shown in Figure Q2b. Find the tensions, T1​ and T2​ in the steel tendons.",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fconcrete-block-mass-2-mathrm-~kg-placed-rough-road-surface-pulled-string-shown-figure-math-q107105192
"Q.3 (a) Define the term ""elasticity"". (4 marks) (b) A member of a stainless steel structure is 5 m long and has a cross-sectional area of 1000 mm2. What is the greatest pull which can be applied if the elongation is not allowed to exceed 3.0 mm ? Assume the Young's Modulus E=200kN/mm2. (9 marks) (c) A steel hollow tube of 140 mm outside diameter, 70 mm inside diameter and 10 m long is used on a bridge and subjected to a tensile load of 200kN. If the Young's Modulus is 100kN/mm2, calculate :- i. the stress in the material and; (6 marks) ii. the amount that the tube will be stretched. (6 marks)",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fq3-define-term-elasticity--4-marks-b-member-stainless-steel-structure-5-mathrm-~m-long-cro-q107105228
"Q2. (a) A ball of mass 2 kg is dropped from rest at a height of 4.5 m above the ground. (i) Find the speed before hitting the ground. (4 marks) (ii) If the ball rebounds with a speed of 3 m/s from the ground, how much KE is lost? (iii) Where does the energy go after the rebound? (5 marks) (4 marks) (b) Calculate the power required to lift an object of mass 20 kg up to a height of 5 m above the ground in 3 seconds. (4 marks) (c) A bullet of mass mkg is fired horizontally towards a foam board at a speed v. The bullet can penetrate the block with a distance 25 mm. Assume there is no energy loss. How far can the bullet penetrate the same board if the speed is doubled? (8 marks)",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fq2-ball-mass-2-mathrm-~kg-dropped-rest-height-45-mathrm-~m-ground-find-speed-hitting-groun-q107105241
Calculate the missing angles in the following diagram if the index of refraction is 1.00 outside the triangular block and 2.42 inside the block. 34° 17° Calculate the missing angles in the following diagram if the index of refraction is 1.00 outside the triangular block and 2.42 inside the block. 34° 17°,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fcalculate-missing-angles-following-diagram-index-refraction-100-outside-triangular-block-2-q107105329
,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fdetermine-free-body-diagram-whether-statically-determined-statically-determined-movable-11-q107105337
(a) A weight of 250kN is supported by 2 cables AB and AC as shown in Figure Q2(a). Determine the forces developed in each cable by : (i) Algebraic Method; and (ii) Graphical Method. (6 marks) (4 marks) gure O2(a) (b) A simply supported beam is loaded as shown in Figure Q2(b). Calculate the reactions RA​ and RB​ at the supports A and B respectively. (5 marks) (c) Figure Q2 (c) shows three forces acting at the origin O. Find the magnitude and direction of the resultant force. (10 marks),http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fweight-250-mathrm-kn-supported-2-cables-mathrm-ab-mathrm-ac-shown-figure-q2--determine-for-q107105212
"Question 2 (8) 1. Determine the amount of the force F1​ to hold the weight (frictionless pulleys). 2. To lift the weight 10 cm, how much m of rope do you have to pull at the end of the rope?",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fquestion-2-8-1-determine-amount-force-f-1-hold-weight-frictionless-pulleys--2-lift-weight--q107105325
"Ex: Calculate Vth ​ and Rth​ between terminals A and B of the circuit shown in figure. All resistance values are in ohms. Hint: Calculate voltage drop across 4Ω to find Vth​ Answer: Vth​=32 V,Rth​=4Ω",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fex-calculate-mathrm-v-text-th-mathrm-r-mathrm-th-terminals-mathrm-mathrm-b-circuit-shown-f-q107105351
A stone is dropped from a cliff and touched the ground with velocity 72.0 m/s. How long does it take to reach the ground? Neglect Air friction. 5.20 s 7.355 0.1345 3.67 s,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fstone-dropped-cliff-touched-ground-velocity-720-mathrm-~m-mathrm-s--long-take-reach-ground-q107105370
"4.(a) In Figure Q4a, the joint is in an equilibrium status. Given that FG​=800 N,θ=30∘ Figure Q4a (i) Find the two vectors forming the inclined resultant force (T1​) in terms of T1​ and θ. (2 marks) (ii) Find T1​ and T2​. (8 marks) (b) May and Chris are playing on a seesaw. Given that May is 40 kg and Chris is 80 kg. Now the seesaw is in a level (balance) status. (i) Find the reaction force at the support. (ii) Find the distance of Chris from the support, assume May is sitting at 2 m from the support. (iii) When May and Chris are sitting at 4 m on each side from the support, Jasper wants to join. Find the position of Jasper needed to be arranged to balance the seesaw, assuming Jasper is 20 kg. (5 marks)",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2F4-figure-q4a-joint-equilibrium-status-given-mathrm-f-mathrm-g-800-mathrm-~n-theta-30-circ--q107105180
"3. In the pulley system shown, all the pulleys are massless and frictionless and the rope is of negligible mass. The block has a weight of 25000 newtons. (a) Find the tension in the rope if the block is lifted at a constant velocity. (b) Find the mechanical advantage of the pulley system.",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2F3-pulley-system-shown-pulleys-massless-frictionless-rope-negligible-mass-block-weight-2500-q107105371
"Q.3 (a) A reservoir of carbon tetrachloride (CCl4​) has a mass of 500 kg and a volume of 0.315 m3. Determine the carbon tetrachloride's : (i) weight; and (2 marks) (ii) mass density. (2 marks) (b) A rectangular open container has a base of size 7.5 m by 3 m, and 3.5 m deep. Its mass is 40,000 kg and it is floating in fresh water. The density of fresh water is 1000 kg/m3. (i) Determine how deep will the container sink. (8 marks) (ii) If the water is now 3.5 m deep, determine the weight of stone to be placed in the container that will just cause it to rest on the bottom. (5 marks) (c) A prism of solid metal (density =7,250 kg/m3 ) floats upright in a bottle of liquid mercury (density =13,600 kg/m3 ). Determine the fraction of the depth of the metal above the suface of mercury. (8 marks)",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fq3-reservoir-carbon-tetrachloride-left-mathrm-ccl-4-right-mass-500-mathrm-~kg-volume-0315--q107105230
"An electron and a proton are each moving at 795 km/s in perpendicular paths as shown in
At the instant when they are at the positions shown, find the magnitude of the total magnetic field they produce at the origin. Express your answer with the appropriate units. * Incorrect; Try Again; 4 attempts remaining
Find the magnitude of the magnetic field the electron produces at the location of the proton. Express your answer with the appropriate units.
Find the magnitude of the total magnetic force that the electron exerts on the proton. Express your answer with the appropriate units.
Find the magnitude of the total electrical force that the electron exerts on the proton. Express your answer with the appropriate units. Part H Find the direction of the total electrical force that the electron exerts on the proton. Express your answer in degrees.",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Felectron-proton-moving-795-mathrm-~km-mathrm-s-perpendicular-paths-shown-instant-positions-q107105345
"4. A mass of 52.0 kilograms is suspended in equilibrium with three ropes of negligible mass, as shown. Find the tensions T1​ and T2​.",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2F4-mass-520-kilograms-suspended-equilibrium-three-ropes-negligible-mass-shown-find-tensions-q107105426
"A ball is thrown with an initial velocity of 20 m/s at an angle of 60∘ above the horizontal. What is the horizontal component of its velocity at the top of its trajectory if air resistance is negligible?
A ball is thrown at an initial speed of 8.0 m/s at an angle of 35∘ above the horizontal. If there is no air resistance, what is the speed of the ball when it returns to the same horizontal level?",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fball-thrown-initial-velocity-20-mathrm-~m-mathrm-s-angle-60-circ-horizontal-horizontal-com-q107105407
"uestion 5 (21) A beam is hinged at A. He is held by a rope, which is attached at B. Determine the rope force S and the support reactions in A and B, if a stone (weight G ) hangs at the right end of the beam!",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fuestion-5-21-beam-hinged-mathrm--held-rope-attached-mathrm-b--determine-rope-force-s-suppo-q107105368
The figure shows the velocity-versus-time graph for a basketball player traveling up and down the court in a stright-line path. Find the displncement of the player between t=4 s and t=8 s.,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Ffigure-shows-velocity-versus-time-graph-basketball-player-traveling-court-stright-line-pat-q107105570
​​​​​​​,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fproblem-3-derive-explicitly-moment-inertia-formula-thin-rod-uniform-mass-distribution-rota-q107105385
"A 10-kg rock and a 20-kg rock are thrown upward with the same initial speed v0​ and experience no significant air resistance. If the 10−kg rock reaches a maximum height h, what maximum height will the 20−kg ball reach?
A car accelerates from 2.0 m/s to 22 m/s at a constant rate of 3.0 m/s2. How far does it travel while accelerating? 80 m
A car accelerates from 2.0 m/s to 22 m/s at a constant rate of 3.0 m/q2. How far does it travel while accelerating? 80 m",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2F10-kg-rock-20-kg-rock-thrown-upward-initial-speed-v-0-experience-significant-air-resistanc-q107105566
,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2F11-graph-shows-height-piece-gum-stuck-wheel-baby-stroller-hei-time-s-state-maximum-height--q107105581
"A girl throws a rock horizontally with a speed of 12 m/s from a bridge. It falls 2.5 s before hitting the water below. How high is the bridge from the water below? Neglect air resistance.
A girl throws a rock horizontally, with a velocity of 10 m/s, from a bridge. It falls 20 m to the water below. How far does the rock travel horizontally before striking the water, assuming negligible air resistance?",http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fgirl-throws-rock-horizontally-speed-12-mathrm-~m-mathrm-s-bridge-falls-25-mathrm-~s-hittin-q107105428
12.4 Six simple harmonic motions of the same amplitude and period but differing from the next by +16∘ are to be added vectorily as shown in Fig-12B. If each has an amplitude of 5.0 cm. (a) Find the resultant amplitude (b) the initial phase angle of the resultant with respect to the first,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2F124-six-simple-harmonic-motions-amplitude-period-differing-next-16-circ-added-vectorily-sh-q107105600
A car accelerates from 2.0 m/s to 22 m/s at a constant rate of 3.0 m/s. . How far does it travel while accelerating?,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2Fcar-accelerates-20-mathrm-~m-mathrm-s-22-mathrm-~m-mathrm-s-constant-rate-30-mathrm-~m-mat-q107105577
12.4 Six simple harmonic motions of the same amplitude and period but differing from the next by +16∘ are to be added vectorily as shown in Fig-12B. If each has an amplitude of 5.0 cm. (a) Find the resultant amplitude (b) the initial phase angle of the resultant with respect to the first,http://api.scraperapi.com/?api_key=848b01434fc3b4899dc4ca9628acbb85&url=https%3A%2F%2Fwww.chegg.com%2Fhomework-help%2Fquestions-and-answers%2F124-six-simple-harmonic-motions-amplitude-period-differing-next-16-circ-added-vectorily-sh-q107105604
